MatchTime;UT2004Time;Health;Armor;Adrenaline;Score;Deaths;Suicides;Killed;WasKilled;NumKillsWithoutDeath;Team;TeamScore;ItemsCollect;WeaponsCollect;AmmoCollect;HealthCollect;ArmorCollect;ShieldCollect;AdrenalineCollect;OtherCollect;TimeMoving;TimeShooting;DoubleDamageCount;DoubleDamageTime;TraveledDistance;Combo;HasDoubleDamage;IsShooting;Velocity;Location_x;Location_y;Location_z;XWeapons_ShieldGunPickup_TimeUsed;XWeapons_RedeemerPickup_TimeUsed;XWeapons_ShockRiflePickup_TimeUsed;XWeapons_TransPickup_TimeUsed;XWeapons_MinigunPickup_TimeUsed;XWeapons_AssaultRiflePickup_TimeUsed;XWeapons_RocketLauncherPickup_TimeUsed;XWeapons_BioRiflePickup_TimeUsed;XWeapons_LinkGunPickup_TimeUsed;UTClassic_ClassicSniperRiflePickup_TimeUsed;XWeapons_SniperRiflePickup_TimeUsed;OnslaughtFull_ONSPainterPickup_TimeUsed;Onslaught_ONSGrenadePickup_TimeUsed;Onslaught_ONSAVRiLPickup_TimeUsed;XWeapons_FlakCannonPickup_TimeUsed;XWeapons_SuperShockRiflePickup_TimeUsed;Onslaught_ONSMineLayerPickup_TimeUsed;XWeapons_PainterPickup_TimeUsed;Event;EventParams...
10.370;23.760;13;0;22;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;10.100;2.850;0;0.000;3861.160;None;0;0;440.000;1292.790;10975.890;-3198.100;0.000;0.000;0.000;0.000;0.000;0.260;2.590;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
10.620;24.010;13;0;22;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;10.350;2.850;0;0.000;3974.410;None;0;0;440.000;1179.540;10975.810;-3198.100;0.000;0.000;0.000;0.000;0.000;0.260;2.590;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
10.880;24.270;13;0;22;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;10.610;2.850;0;0.000;4087.675;None;0;0;440.000;1066.280;10975.730;-3197.110;0.000;0.000;0.000;0.000;0.000;0.260;2.590;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
11.140;24.530;13;0;22;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;10.870;3.110;0;0.000;4201.415;None;0;1;440.000;952.540;10975.650;-3197.100;0.000;0.000;0.000;0.000;0.000;0.260;2.850;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
11.400;24.790;6;0;22;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;11.130;3.370;0;0.000;4315.747;None;0;1;440.000;838.310;10975.570;-3192.280;0.000;0.000;0.000;0.000;0.000;0.260;3.110;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
11.660;25.050;6;0;22;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;11.390;3.630;0;0.000;4431.140;None;0;1;440.000;723.610;10975.490;-3179.650;0.000;0.000;0.000;0.000;0.000;0.260;3.370;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
11.920;25.310;6;0;22;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;11.650;3.890;0;0.000;4544.120;None;0;1;440.000;610.840;10975.420;-3172.770;0.000;0.000;0.000;0.000;0.000;0.260;3.630;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
12.180;25.570;6;0;22;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;11.910;4.150;0;0.000;4658.375;None;0;1;440.000;496.610;10975.400;-3175.160;0.000;0.000;0.000;0.000;0.000;0.260;3.890;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
12.440;25.830;6;0;22;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;12.170;4.410;0;0.000;4773.233;None;0;1;440.000;381.900;10975.390;-3169.320;0.000;0.000;0.000;0.000;0.000;0.260;4.150;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
12.690;26.080;6;0;22;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;12.420;4.660;0;0.000;4886.980;None;0;1;440.000;268.160;10975.380;-3168.080;0.000;0.000;0.000;0.000;0.000;0.260;4.400;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
12.960;26.350;6;0;22;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;12.690;4.930;0;0.000;5002.369;None;0;1;440.000;152.970;10975.370;-3174.860;0.000;0.000;0.000;0.000;0.000;0.260;4.670;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
13.220;26.610;6;0;22;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;12.950;5.190;0;0.000;5070.313;None;0;1;111.753;89.130;10976.230;-3198.100;0.000;0.000;0.000;0.000;0.000;0.260;4.930;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
13.480;26.870;6;0;22;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;13.210;5.450;0;0.000;5164.908;None;0;1;440.001;166.780;10927.830;-3174.100;0.000;0.000;0.000;0.000;0.000;0.260;5.190;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
13.740;27.130;6;0;27;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;13.210;5.450;0;0.000;5164.908;None;0;1;440.004;259.790;10860.690;-3178.240;0.000;0.000;0.000;0.000;0.000;0.260;5.190;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;FLAG_RETURNED;0;
